X,node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,startProvince,endProvince,startCommune,endCommune
1,15,1,0.000381000000000006,641888.705310656,778140.405724,633594.635219964,783592.583915909,0.000381000000000006,0,2020.22366271585,2020.22404371585,5050000,Liège,Liège,4700,4750
2,15,16,0.000359999999999999,641888.705310656,778140.405724,640899.734584333,777277.065038094,0.000359999999999999,0,2020.22366271585,2020.22402271585,5050000,Liège,Liège,4700,4950
3,16,17,0.05209,640899.734584333,777277.065038094,642312.048981588,775559.504007037,0.05245,0.000359999999999999,2020.22402271585,2020.27611271585,5050000,Liège,Liège,4950,4700
4,16,18,0.00784,640899.734584333,777277.065038094,642479.259752151,777361.890524436,0.0082,0.000359999999999999,2020.22402271585,2020.23186271585,5050000,Liège,Liège,4950,4700
5,17,2,0.0326304535500016,642312.048981588,775559.504007037,642004.279437344,776063.346164795,0.0850804535500016,0.05245,2020.27611271585,2020.3087431694,5050000,Liège,Liège,4700,4700
6,17,3,0.0162374535500016,642312.048981588,775559.504007037,643955.040848366,776959.006924124,0.0686874535500016,0.05245,2020.27611271585,2020.2923501694,5050000,Liège,Liège,4700,4700
8,18,19,0.02251,642479.259752151,777361.890524436,657037.234476692,766154.276331169,0.03071,0.0082,2020.23186271585,2020.25437271585,5050000,Liège,Liège,4700,4721
9,19,20,0.00244,657037.234476692,766154.276331169,656954.173844854,765310.872810523,0.03315,0.03071,2020.25437271585,2020.25681271585,5050000,Liège,Liège,4721,4720
11,20,5,0.0000184535500016361,656954.173844854,765310.872810523,657012.79581117,765314.036763368,0.0331684535500016,0.03315,2020.25681271585,2020.2568311694,5050000,Liège,Liège,4720,4720
12,20,6,0.0000184535500016361,656954.173844854,765310.872810523,659721.667105112,766007.327830952,0.0331684535500016,0.03315,2020.25681271585,2020.2568311694,5050000,Liège,Liège,4720,4720
13,21,22,0.00244,657430.415169058,766047.007704249,656954.173844854,765310.872810523,0.03588,0.03344,2020.25710271585,2020.25954271585,5050000,Liège,Liège,4720,4720
14,21,7,0.00246045355000164,657430.415169058,766047.007704249,659898.132876325,767912.368129012,0.0359004535500016,0.03344,2020.25710271585,2020.2595631694,5050000,Liège,NA,4720,4721
15,22,8,0.0000204535500016381,656954.173844854,765310.872810523,621391.079976291,788523.748538198,0.0359004535500016,0.03588,2020.25954271585,2020.2595631694,5050000,Liège,Liège,4720,4760
16,22,23,0.03279,656954.173844854,765310.872810523,644482.50239891,778522.274850055,0.06867,0.03588,2020.25954271585,2020.29233271585,5050000,Liège,Liège,4720,4700
18,23,24,0.01164,644482.50239891,778522.274850055,647608.065990487,763523.246903011,0.08031,0.06867,2020.29233271585,2020.30397271585,5050000,Liège,Liège,4700,4837
20,24,10,0.00477045355000164,647608.065990487,763523.246903011,646907.942200398,762960.499727477,0.0850804535500016,0.08031,2020.30397271585,2020.3087431694,5050000,Liège,Liège,4837,4837
21,25,26,0.00244,658693.286861684,766063.653771457,656954.173844854,765310.872810523,0.08506,0.08262,2020.30628271585,2020.30872271585,5050000,Liège,Liège,4720,4720
22,25,27,0.00244,658693.286861684,766063.653771457,656954.173844854,765310.872810523,0.08506,0.08262,2020.30628271585,2020.30872271585,5050000,Liège,Liège,4720,4720
24,26,11,0.0000204535500016451,656954.173844854,765310.872810523,616567.188939974,790410.616604529,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,5050000,Liège,Liège,4720,4760
25,27,13,0.0000204535500016451,656954.173844854,765310.872810523,658631.237906772,765994.897038398,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,5050000,Liège,Liège,4720,4720
26,27,14,0.0000204535500016451,656954.173844854,765310.872810523,658531.374114447,765757.544950512,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,5050000,Liège,Liège,4720,4720
27,36,28,0.0000219999999999942,638346.857519878,770799.094957304,638342.365206904,770787.908618678,0.0000219999999999942,0,2020.16391242623,2020.16393442623,5050000,Liège,Liège,4837,4837
