X,node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,startProvince,endProvince,startCommune,endCommune
2,15,16,0.000359999999999999,634479.018039757,782745.769800066,635514.555695839,782512.58619576,0.000359999999999999,0,2020.22366271585,2020.22402271585,9703000,NA,NA,NA,NA
3,16,17,0.05209,635514.555695839,782512.58619576,644964.700264829,776506.773518228,0.05245,0.000359999999999999,2020.22402271585,2020.27611271585,9703000,NA,Liège,NA,4700
4,16,18,0.00784,635514.555695839,782512.58619576,638385.781131249,781515.604758446,0.0082,0.000359999999999999,2020.22402271585,2020.23186271585,9703000,NA,NA,NA,NA
5,17,2,0.0326304535500016,644964.700264829,776506.773518228,642004.279437344,776063.346164795,0.0850804535500016,0.05245,2020.27611271585,2020.3087431694,9703000,Liège,Liège,4700,4700
6,17,3,0.0162374535500016,644964.700264829,776506.773518228,643955.040848366,776959.006924124,0.0686874535500016,0.05245,2020.27611271585,2020.2923501694,9703000,Liège,Liège,4700,4700
7,18,4,0.0768804535500016,638385.781131249,781515.604758446,645727.449992765,783006.262035757,0.0850804535500016,0.0082,2020.23186271585,2020.3087431694,9703000,NA,Liège,NA,4700
8,18,19,0.02251,638385.781131249,781515.604758446,659468.395184134,768227.92302063,0.03071,0.0082,2020.23186271585,2020.25437271585,9703000,NA,NA,NA,NA
9,19,20,0.00244,659468.395184134,768227.92302063,659709.857642632,765965.494330956,0.03315,0.03071,2020.25437271585,2020.25681271585,9703000,NA,Liège,NA,4850
12,20,6,0.0000184535500016361,659709.857642632,765965.494330956,659721.667105112,766007.327830952,0.0331684535500016,0.03315,2020.25681271585,2020.2568311694,9703000,Liège,Liège,4850,4720
13,21,22,0.00244,661405.600108123,767049.532634099,659709.857642632,765965.494330956,0.03588,0.03344,2020.25710271585,2020.25954271585,9703000,NA,Liège,NA,4850
16,22,23,0.03279,659709.857642632,765965.494330956,644414.075739452,778670.396348165,0.06867,0.03588,2020.25954271585,2020.29233271585,9703000,Liège,Liège,4850,4700
17,23,9,0.0000174535500016421,644414.075739452,778670.396348165,644602.295578747,778648.891159856,0.0686874535500016,0.06867,2020.29233271585,2020.2923501694,9703000,Liège,Liège,4700,4700
18,23,24,0.01164,644414.075739452,778670.396348165,655118.100063985,765043.633240515,0.08031,0.06867,2020.29233271585,2020.30397271585,9703000,Liège,Liège,4700,4728
19,24,25,0.00231000000000001,655118.100063985,765043.633240515,656812.807301124,764659.117317305,0.08262,0.08031,2020.30397271585,2020.30628271585,9703000,Liège,Liège,4728,4850
20,24,10,0.00477045355000164,655118.100063985,765043.633240515,646907.942200398,762960.499727477,0.0850804535500016,0.08031,2020.30397271585,2020.3087431694,9703000,Liège,Liège,4728,4837
22,25,27,0.00244,656812.807301124,764659.117317305,659709.857642632,765965.494330956,0.08506,0.08262,2020.30628271585,2020.30872271585,9703000,Liège,Liège,4850,4850
23,26,12,0.0000204535500016451,659709.857642632,765965.494330956,656864.291915067,765324.685370526,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,9703000,Liège,Liège,4850,4720
25,27,13,0.0000204535500016451,659709.857642632,765965.494330956,658631.237906772,765994.897038398,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,9703000,Liège,Liège,4850,4720
26,27,14,0.0000204535500016451,659709.857642632,765965.494330956,658531.374114447,765757.544950512,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,9703000,Liège,Liège,4850,4720
27,36,28,0.0000219999999999942,638348.761035889,770672.000780371,638342.365206904,770787.908618678,0.0000219999999999942,0,2020.16391242623,2020.16393442623,9703000,Liège,Liège,4837,4837
28,36,37,0.00849,638348.761035889,770672.000780371,643869.399389215,756451.801479247,0.00849,0,2020.16391242623,2020.17240242623,9703000,Liège,Liège,4837,4800
29,37,38,0.00244,643869.399389215,756451.801479247,644452.29165035,760010.433457608,0.01093,0.00849,2020.17240242623,2020.17484242623,9703000,Liège,Liège,4800,4830
30,37,39,0.01337,643869.399389215,756451.801479247,644211.280836032,753423.245241388,0.02186,0.00849,2020.17240242623,2020.18577242623,9703000,Liège,Liège,4800,4800
32,38,30,0.0000208961700301491,644452.29165035,760010.433457608,644328.116767948,760083.212471651,0.0109508961700301,0.01093,2020.17484242623,2020.1748633224,9703000,Liège,Liège,4830,4830
34,39,40,0.01122,644211.280836032,753423.245241388,645076.378798408,750297.274377947,0.03308,0.02186,2020.18577242623,2020.19699242623,9703000,Liège,Liège,4800,4652
35,40,41,0.00244,645076.378798408,750297.274377947,644452.29165035,760010.433457608,0.03552,0.03308,2020.19699242623,2020.19943242623,9703000,Liège,Liège,4652,4830
