node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,startProvince,endProvince,startCommune,endCommune,startProvince,endProvince,startCommune,endCommune
15,1,0.000381000000000006,631967.423143765,783894.73320447,633594.635219964,783592.583915909,0.000381000000000006,0,2020.22366271585,2020.22404371585,6508000,Liège,Liège,4750,4750,Liège,Liège,4750,4750
15,16,0.000359999999999999,631967.423143765,783894.73320447,631885.050128164,784005.353565015,0.000359999999999999,0,2020.22366271585,2020.22402271585,6508000,Liège,Liège,4750,4750,Liège,Liège,4750,4750
16,17,0.05209,631885.050128164,784005.353565015,642045.303855074,779028.581734068,0.05245,0.000359999999999999,2020.22402271585,2020.27611271585,6508000,Liège,Liège,4750,4700,Liège,Liège,4750,4700
16,18,0.00784,631885.050128164,784005.353565015,636266.084703868,783312.080169043,0.0082,0.000359999999999999,2020.22402271585,2020.23186271585,6508000,Liège,NA,4750,NA,Liège,NA,4750,NA
17,2,0.0326304535500016,642045.303855074,779028.581734068,642004.279437344,776063.346164795,0.0850804535500016,0.05245,2020.27611271585,2020.3087431694,6508000,Liège,Liège,4700,4700,Liège,Liège,4700,4700
17,3,0.0162374535500016,642045.303855074,779028.581734068,643955.040848366,776959.006924124,0.0686874535500016,0.05245,2020.27611271585,2020.2923501694,6508000,Liège,Liège,4700,4700,Liège,Liège,4700,4700
18,4,0.0768804535500016,636266.084703868,783312.080169043,645727.449992765,783006.262035757,0.0850804535500016,0.0082,2020.23186271585,2020.3087431694,6508000,NA,Liège,NA,4700,NA,Liège,NA,4700
18,19,0.02251,636266.084703868,783312.080169043,659229.481907181,766301.91882604,0.03071,0.0082,2020.23186271585,2020.25437271585,6508000,NA,Liège,NA,4720,NA,Liège,NA,4720
19,20,0.00244,659229.481907181,766301.91882604,659628.52091578,766093.303569234,0.03315,0.03071,2020.25437271585,2020.25681271585,6508000,Liège,Liège,4720,4720,Liège,Liège,4720,4720
19,21,0.00273,659229.481907181,766301.91882604,660534.493459981,767546.026520041,0.03344,0.03071,2020.25437271585,2020.25710271585,6508000,Liège,NA,4720,4721,Liège,NA,4720,4721
20,5,0.0000184535500016361,659628.52091578,766093.303569234,657012.79581117,765314.036763368,0.0331684535500016,0.03315,2020.25681271585,2020.2568311694,6508000,Liège,Liège,4720,4720,Liège,Liège,4720,4720
20,6,0.0000184535500016361,659628.52091578,766093.303569234,659721.667105112,766007.327830952,0.0331684535500016,0.03315,2020.25681271585,2020.2568311694,6508000,Liège,Liège,4720,4720,Liège,Liège,4720,4720
21,22,0.00244,660534.493459981,767546.026520041,659628.52091578,766093.303569234,0.03588,0.03344,2020.25710271585,2020.25954271585,6508000,NA,Liège,4721,4720,NA,Liège,4721,4720
21,7,0.00246045355000164,660534.493459981,767546.026520041,659898.132876325,767912.368129012,0.0359004535500016,0.03344,2020.25710271585,2020.2595631694,6508000,NA,NA,4721,4721,NA,NA,4721,4721
22,8,0.0000204535500016381,659628.52091578,766093.303569234,621391.079976291,788523.748538198,0.0359004535500016,0.03588,2020.25954271585,2020.2595631694,6508000,Liège,Liège,4720,4760,Liège,Liège,4720,4760
22,23,0.03279,659628.52091578,766093.303569234,644645.4166196,778612.620483862,0.06867,0.03588,2020.25954271585,2020.29233271585,6508000,Liège,Liège,4720,4700,Liège,Liège,4720,4700
23,9,0.0000174535500016421,644645.4166196,778612.620483862,644602.295578747,778648.891159856,0.0686874535500016,0.06867,2020.29233271585,2020.2923501694,6508000,Liège,Liège,4700,4700,Liège,Liège,4700,4700
23,24,0.01164,644645.4166196,778612.620483862,657755.647751509,765112.608140959,0.08031,0.06867,2020.29233271585,2020.30397271585,6508000,Liège,Liège,4700,4850,Liège,Liège,4700,4850
24,25,0.00231000000000001,657755.647751509,765112.608140959,657652.208496689,765183.772394295,0.08262,0.08031,2020.30397271585,2020.30628271585,6508000,Liège,Liège,4850,4850,Liège,Liège,4850,4850
24,10,0.00477045355000164,657755.647751509,765112.608140959,646907.942200398,762960.499727477,0.0850804535500016,0.08031,2020.30397271585,2020.3087431694,6508000,Liège,Liège,4850,4837,Liège,Liège,4850,4837
25,26,0.00244,657652.208496689,765183.772394295,659628.52091578,766093.303569234,0.08506,0.08262,2020.30628271585,2020.30872271585,6508000,Liège,Liège,4850,4720,Liège,Liège,4850,4720
25,27,0.00244,657652.208496689,765183.772394295,659628.52091578,766093.303569234,0.08506,0.08262,2020.30628271585,2020.30872271585,6508000,Liège,Liège,4850,4720,Liège,Liège,4850,4720
26,12,0.0000204535500016451,659628.52091578,766093.303569234,656864.291915067,765324.685370526,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,6508000,Liège,Liège,4720,4720,Liège,Liège,4720,4720
26,11,0.0000204535500016451,659628.52091578,766093.303569234,616567.188939974,790410.616604529,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,6508000,Liège,Liège,4720,4760,Liège,Liège,4720,4760
