node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,startProvince,endProvince,startCommune,endCommune,startProvince,endProvince,startCommune,endCommune
15,1,0.000381000000000006,642673.510087919,777412.796559818,633594.635219964,783592.583915909,0.000381000000000006,0,2020.22366271585,2020.22404371585,9631000,Liège,Liège,4700,4750,Liège,Liège,4700,4750
15,16,0.000359999999999999,642673.510087919,777412.796559818,643132.266204309,777155.472240658,0.000359999999999999,0,2020.22366271585,2020.22402271585,9631000,Liège,Liège,4700,4700,Liège,Liège,4700,4700
16,17,0.05209,643132.266204309,777155.472240658,644139.72622524,775579.762790584,0.05245,0.000359999999999999,2020.22402271585,2020.27611271585,9631000,Liège,Liège,4700,4700,Liège,Liège,4700,4700
16,18,0.00784,643132.266204309,777155.472240658,642318.883759706,777277.581891024,0.0082,0.000359999999999999,2020.22402271585,2020.23186271585,9631000,Liège,Liège,4700,4700,Liège,Liège,4700,4700
17,2,0.0326304535500016,644139.72622524,775579.762790584,642004.279437344,776063.346164795,0.0850804535500016,0.05245,2020.27611271585,2020.3087431694,9631000,Liège,Liège,4700,4700,Liège,Liège,4700,4700
17,3,0.0162374535500016,644139.72622524,775579.762790584,643955.040848366,776959.006924124,0.0686874535500016,0.05245,2020.27611271585,2020.2923501694,9631000,Liège,Liège,4700,4700,Liège,Liège,4700,4700
18,4,0.0768804535500016,642318.883759706,777277.581891024,645727.449992765,783006.262035757,0.0850804535500016,0.0082,2020.23186271585,2020.3087431694,9631000,Liège,Liège,4700,4700,Liège,Liège,4700,4700
18,19,0.02251,642318.883759706,777277.581891024,660492.91408602,765939.725868595,0.03071,0.0082,2020.23186271585,2020.25437271585,9631000,Liège,Liège,4700,4851,Liège,Liège,4700,4851
19,20,0.00244,660492.91408602,765939.725868595,659679.656810264,766023.839519609,0.03315,0.03071,2020.25437271585,2020.25681271585,9631000,Liège,Liège,4851,4720,Liège,Liège,4851,4720
19,21,0.00273,660492.91408602,765939.725868595,657404.7155891,767983.43038138,0.03344,0.03071,2020.25437271585,2020.25710271585,9631000,Liège,Liège,4851,4728,Liège,Liège,4851,4728
20,5,0.0000184535500016361,659679.656810264,766023.839519609,657012.79581117,765314.036763368,0.0331684535500016,0.03315,2020.25681271585,2020.2568311694,9631000,Liège,Liège,4720,4720,Liège,Liège,4720,4720
20,6,0.0000184535500016361,659679.656810264,766023.839519609,659721.667105112,766007.327830952,0.0331684535500016,0.03315,2020.25681271585,2020.2568311694,9631000,Liège,Liège,4720,4720,Liège,Liège,4720,4720
21,22,0.00244,657404.7155891,767983.43038138,659679.656810264,766023.839519609,0.03588,0.03344,2020.25710271585,2020.25954271585,9631000,Liège,Liège,4728,4720,Liège,Liège,4728,4720
21,7,0.00246045355000164,657404.7155891,767983.43038138,659898.132876325,767912.368129012,0.0359004535500016,0.03344,2020.25710271585,2020.2595631694,9631000,Liège,NA,4728,4721,Liège,NA,4728,4721
22,8,0.0000204535500016381,659679.656810264,766023.839519609,621391.079976291,788523.748538198,0.0359004535500016,0.03588,2020.25954271585,2020.2595631694,9631000,Liège,Liège,4720,4760,Liège,Liège,4720,4760
22,23,0.03279,659679.656810264,766023.839519609,644581.438111778,778648.386737581,0.06867,0.03588,2020.25954271585,2020.29233271585,9631000,Liège,Liège,4720,4700,Liège,Liège,4720,4700
23,9,0.0000174535500016421,644581.438111778,778648.386737581,644602.295578747,778648.891159856,0.0686874535500016,0.06867,2020.29233271585,2020.2923501694,9631000,Liège,Liège,4700,4700,Liège,Liège,4700,4700
23,24,0.01164,644581.438111778,778648.386737581,657063.38799836,765628.070473947,0.08031,0.06867,2020.29233271585,2020.30397271585,9631000,Liège,Liège,4700,4720,Liège,Liège,4700,4720
24,25,0.00231000000000001,657063.38799836,765628.070473947,657833.23698303,765536.828640949,0.08262,0.08031,2020.30397271585,2020.30628271585,9631000,Liège,Liège,4720,4720,Liège,Liège,4720,4720
24,10,0.00477045355000164,657063.38799836,765628.070473947,646907.942200398,762960.499727477,0.0850804535500016,0.08031,2020.30397271585,2020.3087431694,9631000,Liège,Liège,4720,4837,Liège,Liège,4720,4837
25,26,0.00244,657833.23698303,765536.828640949,659679.656810264,766023.839519609,0.08506,0.08262,2020.30628271585,2020.30872271585,9631000,Liège,Liège,4720,4720,Liège,Liège,4720,4720
25,27,0.00244,657833.23698303,765536.828640949,659679.656810264,766023.839519609,0.08506,0.08262,2020.30628271585,2020.30872271585,9631000,Liège,Liège,4720,4720,Liège,Liège,4720,4720
26,12,0.0000204535500016451,659679.656810264,766023.839519609,656864.291915067,765324.685370526,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,9631000,Liège,Liège,4720,4720,Liège,Liège,4720,4720
26,11,0.0000204535500016451,659679.656810264,766023.839519609,616567.188939974,790410.616604529,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,9631000,Liège,Liège,4720,4760,Liège,Liège,4720,4760
27,13,0.0000204535500016451,659679.656810264,766023.839519609,658631.237906772,765994.897038398,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,9631000,Liège,Liège,4720,4720,Liège,Liège,4720,4720
27,14,0.0000204535500016451,659679.656810264,766023.839519609,658531.374114447,765757.544950512,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,9631000,Liège,Liège,4720,4720,Liège,Liège,4720,4720
36,28,0.0000219999999999942,638227.885116909,770816.889388521,638342.365206904,770787.908618678,0.0000219999999999942,0,2020.16391242623,2020.16393442623,9631000,Liège,Liège,4837,4837,Liège,Liège,4837,4837
36,37,0.00849,638227.885116909,770816.889388521,644537.69133568,759646.501203423,0.00849,0,2020.16391242623,2020.17240242623,9631000,Liège,Liège,4837,4801,Liège,Liège,4837,4801
37,38,0.00244,644537.69133568,759646.501203423,644324.10036222,760163.407043756,0.01093,0.00849,2020.17240242623,2020.17484242623,9631000,Liège,Liège,4801,4830,Liège,Liège,4801,4830
37,39,0.01337,644537.69133568,759646.501203423,647224.361615875,756714.559817098,0.02186,0.00849,2020.17240242623,2020.18577242623,9631000,Liège,Liège,4801,4821,Liège,Liège,4801,4821
38,29,0.00275289617003015,644324.10036222,760163.407043756,653499.721368531,760313.572091665,0.0136828961700301,0.01093,2020.17484242623,2020.1775953224,9631000,Liège,Liège,4830,4841,Liège,Liège,4830,4841
38,30,0.0000208961700301491,644324.10036222,760163.407043756,644328.116767948,760083.212471651,0.0109508961700301,0.01093,2020.17484242623,2020.1748633224,9631000,Liège,Liège,4830,4830,Liège,Liège,4830,4830
39,31,0.0000198961700301342,647224.361615875,756714.559817098,650777.196483673,743982.01764556,0.0218798961700301,0.02186,2020.18577242623,2020.1857923224,9631000,Liège,Liège,4821,4671,Liège,Liège,4821,4671
39,40,0.01122,647224.361615875,756714.559817098,649192.84720927,750080.421327619,0.03308,0.02186,2020.18577242623,2020.19699242623,9631000,Liège,Liège,4821,4651,Liège,Liège,4821,4651
40,41,0.00244,649192.84720927,750080.421327619,644324.10036222,760163.407043756,0.03552,0.03308,2020.19699242623,2020.19943242623,9631000,Liège,Liège,4651,4830,Liège,Liège,4651,4830
40,42,0.00832,649192.84720927,750080.421327619,612074.726955454,781952.700579503,0.0414,0.03308,2020.19699242623,2020.20531242623,9631000,Liège,Liège,4651,4783,Liège,Liège,4651,4783
41,33,0.0000208961700301491,644324.10036222,760163.407043756,661283.761418774,754693.907387243,0.0355408961700301,0.03552,2020.19943242623,2020.1994533224,9631000,Liège,Limburg,4830,3793,Liège,Limburg,4830,3793
41,32,0.0000208961700301491,644324.10036222,760163.407043756,643303.267765298,771679.734280998,0.0355408961700301,0.03552,2020.19943242623,2020.1994533224,9631000,Liège,Liège,4830,4837,Liège,Liège,4830,4837
42,34,0.00233689617003014,612074.726955454,781952.700579503,611789.585609064,781623.756248252,0.0437368961700301,0.0414,2020.20531242623,2020.2076493224,9631000,Liège,Liège,4783,4770,Liège,Liège,4783,4770
42,35,0.0597148961700301,612074.726955454,781952.700579503,650002.13291104,732988.073192809,0.10111489617003,0.0414,2020.20531242623,2020.2650273224,9631000,Liège,Liège,4783,4430,Liège,Liège,4783,4430
47,48,0.00244,612975.475417082,780751.779595006,643291.202533237,771689.534947895,0.00244,0,2020.19699255191,2020.19943255191,9631000,Liège,Liège,4770,4837,Liège,Liège,4770,4837
47,49,0.00832,612975.475417082,780751.779595006,611757.67215725,781697.049808644,0.00832,0,2020.19699255191,2020.20531255191,9631000,Liège,Liège,4770,4783,Liège,Liège,4770,4783
48,43,0.0000210000000000071,643291.202533237,771689.534947895,643303.267765298,771679.734280998,0.002461,0.00244,2020.19943255191,2020.19945355191,9631000,Liège,Liège,4837,4837,Liège,Liège,4837,4837
48,44,0.0000207704901184907,643291.202533237,771689.534947895,661283.761418774,754693.907387243,0.00246077049011849,0.00244,2020.19943255191,2020.1994533224,9631000,Liège,Limburg,4837,3793,Liège,Limburg,4837,3793
49,45,0.00233677049011848,611757.67215725,781697.049808644,611789.585609064,781623.756248252,0.0106567704901185,0.00832,2020.20531255191,2020.2076493224,9631000,Liège,Liège,4783,4770,Liège,Liège,4783,4770
49,46,0.0597147704901185,611757.67215725,781697.049808644,650002.13291104,732988.073192809,0.0680347704901185,0.00832,2020.20531255191,2020.2650273224,9631000,Liège,Liège,4783,4430,Liège,Liège,4783,4430
53,50,0.021763,643867.275769361,737557.635915214,644107.601292089,737707.589729516,0.021763,0,2020.18042279235,2020.20218579235,9631000,Liège,Liège,4053,4053,Liège,Liège,4053,4053
53,54,0.019,643867.275769361,737557.635915214,645499.48015766,732834.890445297,0.019,0,2020.18042279235,2020.19942279235,9631000,Liège,Liège,4053,4000,Liège,Liège,4053,4000
54,51,0.0546755683099446,645499.48015766,732834.890445297,635868.408763382,733214.531552291,0.0736755683099446,0.019,2020.19942279235,2020.25409836066,9631000,Liège,Liège,4000,4130,Liège,Liège,4000,4130
54,52,0.0000305683099446133,645499.48015766,732834.890445297,645496.130779693,732833.298234528,0.0190305683099446,0.019,2020.19942279235,2020.19945336066,9631000,Liège,Liège,4000,4000,Liège,Liège,4000,4000
66,55,0.120062,515987.939152157,779901.307442593,632252.022263812,637859.19502108,0.120062,0,2020.0930527541,2020.2131147541,48155000,NA,Hainaut,NA,7100,NA,Hainaut,NA,7100
