node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,startProvince,endProvince,startCommune,endCommune,startProvince,endProvince,startCommune,endCommune
15,1,0.000381000000000006,642043.535000686,778765.766211188,633594.635219964,783592.583915909,0.000381000000000006,0,2020.22366271585,2020.22404371585,1729000,Liège,Liège,4700,4750,Liège,Liège,4700,4750
15,16,0.000359999999999999,642043.535000686,778765.766211188,642254.864322831,778683.07198268,0.000359999999999999,0,2020.22366271585,2020.22402271585,1729000,Liège,Liège,4700,4700,Liège,Liège,4700,4700
16,17,0.05209,642254.864322831,778683.07198268,643812.43597837,776910.769030184,0.05245,0.000359999999999999,2020.22402271585,2020.27611271585,1729000,Liège,Liège,4700,4700,Liège,Liège,4700,4700
16,18,0.00784,642254.864322831,778683.07198268,644433.362960282,782402.438179504,0.0082,0.000359999999999999,2020.22402271585,2020.23186271585,1729000,Liège,Liège,4700,4700,Liège,Liège,4700,4700
17,2,0.0326304535500016,643812.43597837,776910.769030184,642004.279437344,776063.346164795,0.0850804535500016,0.05245,2020.27611271585,2020.3087431694,1729000,Liège,Liège,4700,4700,Liège,Liège,4700,4700
17,3,0.0162374535500016,643812.43597837,776910.769030184,643955.040848366,776959.006924124,0.0686874535500016,0.05245,2020.27611271585,2020.2923501694,1729000,Liège,Liège,4700,4700,Liège,Liège,4700,4700
18,4,0.0768804535500016,644433.362960282,782402.438179504,645727.449992765,783006.262035757,0.0850804535500016,0.0082,2020.23186271585,2020.3087431694,1729000,Liège,Liège,4700,4700,Liège,Liège,4700,4700
18,19,0.02251,644433.362960282,782402.438179504,660254.0460648,768174.695765611,0.03071,0.0082,2020.23186271585,2020.25437271585,1729000,Liège,NA,4700,NA,Liège,NA,4700,NA
19,20,0.00244,660254.0460648,768174.695765611,659696.101361211,766020.92620386,0.03315,0.03071,2020.25437271585,2020.25681271585,1729000,NA,Liège,NA,4720,NA,Liège,NA,4720
19,21,0.00273,660254.0460648,768174.695765611,659398.673353991,768457.823340835,0.03344,0.03071,2020.25437271585,2020.25710271585,1729000,NA,NA,NA,NA,NA,NA,NA,NA
20,5,0.0000184535500016361,659696.101361211,766020.92620386,657012.79581117,765314.036763368,0.0331684535500016,0.03315,2020.25681271585,2020.2568311694,1729000,Liège,Liège,4720,4720,Liège,Liège,4720,4720
20,6,0.0000184535500016361,659696.101361211,766020.92620386,659721.667105112,766007.327830952,0.0331684535500016,0.03315,2020.25681271585,2020.2568311694,1729000,Liège,Liège,4720,4720,Liège,Liège,4720,4720
21,22,0.00244,659398.673353991,768457.823340835,659696.101361211,766020.92620386,0.03588,0.03344,2020.25710271585,2020.25954271585,1729000,NA,Liège,NA,4720,NA,Liège,NA,4720
21,7,0.00246045355000164,659398.673353991,768457.823340835,659898.132876325,767912.368129012,0.0359004535500016,0.03344,2020.25710271585,2020.2595631694,1729000,NA,NA,NA,4721,NA,NA,NA,4721
22,8,0.0000204535500016381,659696.101361211,766020.92620386,621391.079976291,788523.748538198,0.0359004535500016,0.03588,2020.25954271585,2020.2595631694,1729000,Liège,Liège,4720,4760,Liège,Liège,4720,4760
22,23,0.03279,659696.101361211,766020.92620386,645334.846512614,778447.463326044,0.06867,0.03588,2020.25954271585,2020.29233271585,1729000,Liège,Liège,4720,4700,Liège,Liège,4720,4700
23,9,0.0000174535500016421,645334.846512614,778447.463326044,644602.295578747,778648.891159856,0.0686874535500016,0.06867,2020.29233271585,2020.2923501694,1729000,Liège,Liège,4700,4700,Liège,Liège,4700,4700
23,24,0.01164,645334.846512614,778447.463326044,659457.336380231,763846.628644757,0.08031,0.06867,2020.29233271585,2020.30397271585,1729000,Liège,Liège,4700,4851,Liège,Liège,4700,4851
24,25,0.00231000000000001,659457.336380231,763846.628644757,657213.791617031,765096.812153053,0.08262,0.08031,2020.30397271585,2020.30628271585,1729000,Liège,Liège,4851,4850,Liège,Liège,4851,4850
24,10,0.00477045355000164,659457.336380231,763846.628644757,646907.942200398,762960.499727477,0.0850804535500016,0.08031,2020.30397271585,2020.3087431694,1729000,Liège,Liège,4851,4837,Liège,Liège,4851,4837
25,26,0.00244,657213.791617031,765096.812153053,659696.101361211,766020.92620386,0.08506,0.08262,2020.30628271585,2020.30872271585,1729000,Liège,Liège,4850,4720,Liège,Liège,4850,4720
25,27,0.00244,657213.791617031,765096.812153053,659696.101361211,766020.92620386,0.08506,0.08262,2020.30628271585,2020.30872271585,1729000,Liège,Liège,4850,4720,Liège,Liège,4850,4720
26,12,0.0000204535500016451,659696.101361211,766020.92620386,656864.291915067,765324.685370526,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,1729000,Liège,Liège,4720,4720,Liège,Liège,4720,4720
26,11,0.0000204535500016451,659696.101361211,766020.92620386,616567.188939974,790410.616604529,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,1729000,Liège,Liège,4720,4760,Liège,Liège,4720,4760
27,13,0.0000204535500016451,659696.101361211,766020.92620386,658631.237906772,765994.897038398,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,1729000,Liège,Liège,4720,4720,Liège,Liège,4720,4720
27,14,0.0000204535500016451,659696.101361211,766020.92620386,658531.374114447,765757.544950512,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,1729000,Liège,Liège,4720,4720,Liège,Liège,4720,4720
36,28,0.0000219999999999942,638360.327287734,770645.976014893,638342.365206904,770787.908618678,0.0000219999999999942,0,2020.16391242623,2020.16393442623,1729000,Liège,Liège,4837,4837,Liège,Liège,4837,4837
36,37,0.00849,638360.327287734,770645.976014893,643641.036433666,762617.467933254,0.00849,0,2020.16391242623,2020.17240242623,1729000,Liège,Liège,4837,4834,Liège,Liège,4837,4834
37,38,0.00244,643641.036433666,762617.467933254,643614.75541191,760350.686186068,0.01093,0.00849,2020.17240242623,2020.17484242623,1729000,Liège,Liège,4834,4830,Liège,Liège,4834,4830
37,39,0.01337,643641.036433666,762617.467933254,648314.007145312,745331.930680516,0.02186,0.00849,2020.17240242623,2020.18577242623,1729000,Liège,Liège,4834,4631,Liège,Liège,4834,4631
38,29,0.00275289617003015,643614.75541191,760350.686186068,653499.721368531,760313.572091665,0.0136828961700301,0.01093,2020.17484242623,2020.1775953224,1729000,Liège,Liège,4830,4841,Liège,Liège,4830,4841
