node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,startProvince,endProvince,startCommune,endCommune,startProvince,endProvince,startCommune,endCommune
15,1,0.000381000000000006,632817.44921201,784110.878961792,633594.635219964,783592.583915909,0.000381000000000006,0,2020.22366271585,2020.22404371585,2494000,Liège,Liège,4750,4750,Liège,Liège,4750,4750
15,16,0.000359999999999999,632817.44921201,784110.878961792,637736.662728323,781826.497945267,0.000359999999999999,0,2020.22366271585,2020.22402271585,2494000,Liège,NA,4750,NA,Liège,NA,4750,NA
16,17,0.05209,637736.662728323,781826.497945267,639183.239439908,779546.3997645,0.05245,0.000359999999999999,2020.22402271585,2020.27611271585,2494000,NA,NA,NA,NA,NA,NA,NA,NA
16,18,0.00784,637736.662728323,781826.497945267,638832.183846564,782015.695332612,0.0082,0.000359999999999999,2020.22402271585,2020.23186271585,2494000,NA,NA,NA,NA,NA,NA,NA,NA
17,2,0.0326304535500016,639183.239439908,779546.3997645,642004.279437344,776063.346164795,0.0850804535500016,0.05245,2020.27611271585,2020.3087431694,2494000,NA,Liège,NA,4700,NA,Liège,NA,4700
17,3,0.0162374535500016,639183.239439908,779546.3997645,643955.040848366,776959.006924124,0.0686874535500016,0.05245,2020.27611271585,2020.2923501694,2494000,NA,Liège,NA,4700,NA,Liège,NA,4700
18,4,0.0768804535500016,638832.183846564,782015.695332612,645727.449992765,783006.262035757,0.0850804535500016,0.0082,2020.23186271585,2020.3087431694,2494000,NA,Liège,NA,4700,NA,Liège,NA,4700
18,19,0.02251,638832.183846564,782015.695332612,659774.034888902,766418.694618888,0.03071,0.0082,2020.23186271585,2020.25437271585,2494000,NA,Liège,NA,4720,NA,Liège,NA,4720
19,20,0.00244,659774.034888902,766418.694618888,659723.630904101,766062.142865559,0.03315,0.03071,2020.25437271585,2020.25681271585,2494000,Liège,Liège,4720,4720,Liège,Liège,4720,4720
19,21,0.00273,659774.034888902,766418.694618888,661027.010738698,767115.841901576,0.03344,0.03071,2020.25437271585,2020.25710271585,2494000,Liège,NA,4720,4721,Liège,NA,4720,4721
20,5,0.0000184535500016361,659723.630904101,766062.142865559,657012.79581117,765314.036763368,0.0331684535500016,0.03315,2020.25681271585,2020.2568311694,2494000,Liège,Liège,4720,4720,Liège,Liège,4720,4720
20,6,0.0000184535500016361,659723.630904101,766062.142865559,659721.667105112,766007.327830952,0.0331684535500016,0.03315,2020.25681271585,2020.2568311694,2494000,Liège,Liège,4720,4720,Liège,Liège,4720,4720
21,22,0.00244,661027.010738698,767115.841901576,659723.630904101,766062.142865559,0.03588,0.03344,2020.25710271585,2020.25954271585,2494000,NA,Liège,4721,4720,NA,Liège,4721,4720
21,7,0.00246045355000164,661027.010738698,767115.841901576,659898.132876325,767912.368129012,0.0359004535500016,0.03344,2020.25710271585,2020.2595631694,2494000,NA,NA,4721,4721,NA,NA,4721,4721
22,8,0.0000204535500016381,659723.630904101,766062.142865559,621391.079976291,788523.748538198,0.0359004535500016,0.03588,2020.25954271585,2020.2595631694,2494000,Liège,Liège,4720,4760,Liège,Liège,4720,4760
22,23,0.03279,659723.630904101,766062.142865559,644597.35163058,778647.12106924,0.06867,0.03588,2020.25954271585,2020.29233271585,2494000,Liège,Liège,4720,4700,Liège,Liège,4720,4700
23,9,0.0000174535500016421,644597.35163058,778647.12106924,644602.295578747,778648.891159856,0.0686874535500016,0.06867,2020.29233271585,2020.2923501694,2494000,Liège,Liège,4700,4700,Liège,Liège,4700,4700
23,24,0.01164,644597.35163058,778647.12106924,650920.944331744,772896.916661727,0.08031,0.06867,2020.29233271585,2020.30397271585,2494000,Liège,Liège,4700,4730,Liège,Liège,4700,4730
24,25,0.00231000000000001,650920.944331744,772896.916661727,656886.803132999,765676.350502591,0.08262,0.08031,2020.30397271585,2020.30628271585,2494000,Liège,Liège,4730,4720,Liège,Liège,4730,4720
24,10,0.00477045355000164,650920.944331744,772896.916661727,646907.942200398,762960.499727477,0.0850804535500016,0.08031,2020.30397271585,2020.3087431694,2494000,Liège,Liège,4730,4837,Liège,Liège,4730,4837
25,26,0.00244,656886.803132999,765676.350502591,659723.630904101,766062.142865559,0.08506,0.08262,2020.30628271585,2020.30872271585,2494000,Liège,Liège,4720,4720,Liège,Liège,4720,4720
25,27,0.00244,656886.803132999,765676.350502591,659723.630904101,766062.142865559,0.08506,0.08262,2020.30628271585,2020.30872271585,2494000,Liège,Liège,4720,4720,Liège,Liège,4720,4720
26,12,0.0000204535500016451,659723.630904101,766062.142865559,656864.291915067,765324.685370526,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,2494000,Liège,Liège,4720,4720,Liège,Liège,4720,4720
26,11,0.0000204535500016451,659723.630904101,766062.142865559,616567.188939974,790410.616604529,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,2494000,Liège,Liège,4720,4760,Liège,Liège,4720,4760
27,13,0.0000204535500016451,659723.630904101,766062.142865559,658631.237906772,765994.897038398,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,2494000,Liège,Liège,4720,4720,Liège,Liège,4720,4720
27,14,0.0000204535500016451,659723.630904101,766062.142865559,658531.374114447,765757.544950512,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,2494000,Liège,Liège,4720,4720,Liège,Liège,4720,4720
36,28,0.0000219999999999942,638344.44210276,770792.604087214,638342.365206904,770787.908618678,0.0000219999999999942,0,2020.16391242623,2020.16393442623,2494000,Liège,Liège,4837,4837,Liège,Liège,4837,4837
